interaction_id,mission_id,profile_id,group_id,mission_domain,mission_complexity_level,mission_duration_days,time_to_deadline_days,is_remote,mission_budget_min,mission_budget_max,profile_experience_level,profile_expected_rate,n_previous_missions_total,n_previous_missions_same_domain,profile_acceptance_rate,profile_completion_rate,profile_avg_response_time_min,profile_rating_mean,same_country,same_region,language_match_score,profile_remote_ok,budget_fit_ratio,skill_overlap_jaccard,embedding_similarity,good_match_label
137,496,776,496,data,2,39,0,0,1086,2124,0,1110,6,0,0.3352830205289248,0.2468550354890932,1021,3.024369299970152,0,1,0.0,0,1.9135135135135135,0.1556493801397496,0.08046128832613031,0
138,359,1374,359,education,3,10,31,1,415,1424,0,481,25,19,0.9600821079853646,1.0,505,3.0142061941919387,0,1,0.5,0,2.9604989604989607,0.4635639926514823,0.48785024174099595,0
139,249,1419,249,sante,1,30,49,0,323,3084,1,278,17,7,0.8154539365256507,0.8870119869383816,1274,4.311450991792855,0,1,0.0,1,11.093525179856115,0.5928731700058084,0.5290136518628731,0
140,407,1,407,data,2,32,18,0,743,2902,0,1205,20,8,0.7207283866671284,0.7625254469317448,696,3.3542188168245524,1,1,1.0,0,2.408298755186722,0.5724126394071231,0.6300113435416461,1
141,8,1514,8,sante,1,46,29,0,878,3322,2,618,6,3,0.12304324614099027,0.2503034045715597,833,3.468915766197573,0,1,0.5,0,5.375404530744337,0.363444255003642,0.3329898288055696,1
142,397,1494,397,education,2,56,35,1,934,2555,0,759,27,12,0.17024648421801236,0.2993644546953972,1184,3.3905651997164603,0,1,0.0,0,3.3662714097496704,0.09104350184085867,0.0,0
143,95,347,95,environnement,1,30,42,0,1824,2607,0,985,9,4,0.5447129182210839,0.7133654424308882,880,5.0,1,1,1.0,1,2.6467005076142134,0.07160513013792691,0.13368993922863784,0
144,368,678,368,agriculture,3,41,46,0,611,3052,1,883,6,3,0.7501271755902638,0.5247930631033784,982,3.226205324461239,0,1,1.0,1,3.4563986409966025,0.7600926194137247,0.8238523690146177,1
145,175,1534,175,sante,2,1,43,0,1989,3945,1,1217,37,14,0.7272886498356969,0.6251908927147561,753,3.122638614079728,0,0,0.5,0,3.2415776499589155,0.360787781498617,0.5861429820871367,1
146,376,1153,376,education,2,87,7,1,1035,2865,0,1079,27,11,0.2303001967590993,0.5141277618043337,232,4.758817996051363,0,1,1.0,0,2.655236329935125,0.8317353468109949,0.8335075304466317,1
147,302,680,302,sante,1,37,28,0,568,2334,0,334,45,24,0.42821208748488515,0.36902936340244263,610,4.074093560257894,0,0,0.5,0,6.9880239520958085,0.41941256056119913,0.43774472642892337,1
148,465,1524,465,education,3,77,49,0,751,1390,2,1765,48,19,0.015687527283303915,0.0,22,4.602525042438764,0,1,0.0,1,0.7875354107648725,0.47266703414854955,0.5205260332983455,1
149,394,1264,394,marketing,3,67,43,0,417,1060,1,832,35,23,0.2868395217364318,0.5188365992340233,1039,3.1722867853415417,0,0,0.0,0,1.2740384615384615,0.10825298309371201,0.21022319768721812,1
150,458,1022,458,marketing,2,41,32,1,110,2325,1,854,30,23,0.9346125103556421,0.6996844947175705,1438,4.781034414207474,1,1,0.5,0,2.7224824355971897,0.5431764659622736,0.6388963999512312,1
151,76,13,76,data,2,15,19,0,1508,3581,2,1507,42,22,0.043928143573384926,0.008305507203659378,350,3.4858913214805174,0,1,1.0,1,2.376244193762442,0.03634382064655434,0.0682223589337812,1
152,190,1295,190,agriculture,3,1,5,1,1676,2219,2,1056,17,2,0.48940244270126576,0.5605900806421938,210,3.2722392400844007,0,0,1.0,1,2.101325757575758,0.7589569088881276,0.755659378626251,1
153,219,360,219,data,1,73,25,0,1972,4034,2,707,16,2,0.7094415605292438,0.5757292403930272,318,3.449267586706199,0,0,1.0,1,5.705799151343705,0.4888800407545659,0.5731462228506552,1
154,16,1840,16,sante,1,76,56,0,946,3864,2,1318,21,16,0.01578759652871664,0.0,1027,4.060750044447124,0,0,0.0,0,2.9317147192716235,0.11023933079322827,0.10277940010206035,0
155,12,378,12,environnement,3,72,13,0,1036,2792,0,1372,8,5,0.25504639869816137,0.1380247110765632,86,3.202073179530802,0,0,0.5,1,2.0349854227405246,0.13208257479928304,0.0031657697567771814,0
156,20,60,20,data,2,11,28,0,1503,4272,1,794,45,31,0.9717277333775686,0.9799492123510638,160,3.6456528335320058,1,1,0.0,0,5.380352644836272,1.0,0.8498775145299495,1
157,384,753,384,agriculture,1,81,51,0,1830,3221,2,1382,3,1,0.6810590296514503,0.863059127092843,1174,3.460499399562562,0,1,0.0,0,2.3306801736613605,0.5474186026443277,0.5180921233639332,1
158,224,700,224,agriculture,1,59,44,0,1562,4542,0,1157,6,0,0.8471138628934799,0.841323248511946,407,4.203119423210359,0,0,0.5,0,3.9256698357821955,0.48765560284412085,0.4996525063769476,1
159,376,705,376,education,2,87,7,1,1035,2865,2,257,29,11,0.18128862248847266,0.0815513982825695,326,3.1222129503141565,0,1,1.0,1,11.147859922178988,0.10428065097985234,0.35148357500703076,1
160,418,1854,418,education,3,40,29,0,1757,4313,2,1863,9,1,0.8924160121752087,0.6060661488835499,1287,2.831175020272075,0,0,1.0,1,2.3150831991411702,0.1530829551628298,0.14108040280009193,1
161,19,550,19,environnement,2,4,30,1,1216,3266,2,1018,36,19,0.5328087684579272,0.684934757795172,456,4.384117203746716,0,1,0.5,0,3.208251473477407,0.14110062523996586,0.14576067979683233,1
162,424,1675,424,marketing,1,61,26,1,796,2076,1,760,13,4,0.0052601232837330425,0.0,813,3.482931653394233,1,1,0.0,1,2.731578947368421,0.11347460329662053,0.07304131840610399,1
163,113,326,113,marketing,3,18,40,1,165,2012,1,671,29,4,0.003026989875741126,0.0,470,4.208903873411091,0,0,1.0,0,2.9985096870342773,0.5822679057261018,0.6441484999906933,1
164,203,1234,203,data,1,89,41,0,1550,2337,0,1364,14,10,0.825747791439154,0.7104856012157991,168,3.4059555629178617,0,1,1.0,0,1.7133431085043989,0.699616903128148,0.7276512104924133,1
165,482,262,482,sante,3,1,37,1,529,839,0,1598,22,1,0.9664135533643016,1.0,825,3.2496823601691602,0,1,1.0,0,0.5250312891113892,0.4480279044727774,0.3841942483510491,1
166,151,459,151,environnement,2,34,11,0,1440,1844,0,1634,39,20,0.3960552026783334,0.2135347337430684,278,3.753993772636258,0,0,0.5,0,1.1285189718482251,0.030608859886241374,0.0,1
167,470,297,470,environnement,1,6,9,0,1739,3614,1,384,17,9,0.7394970414382935,0.7206406224804849,824,4.788536061564356,1,1,1.0,1,9.411458333333334,0.3262838313096935,0.28604714478768556,0
168,254,662,254,agriculture,3,72,24,1,774,1617,1,666,10,2,0.7018280938130524,0.6711391476175601,1021,3.2949292245581003,0,1,0.0,1,2.4279279279279278,0.042509958935415454,0.0,1
169,7,920,7,education,2,77,55,0,1218,3737,1,55,33,19,0.0010381571721375105,0.0,1395,2.7680971203652565,0,0,0.5,0,67.94545454545455,0.037052119550625595,0.01393602251926743,1
170,417,1716,417,environnement,2,58,17,1,1250,1496,1,1357,12,4,0.8697560531673625,0.9309846235803885,927,3.3319551542211165,1,1,0.5,1,1.1024318349299926,0.13813949630066122,0.1522874751038619,0
171,23,1513,23,agriculture,1,79,11,1,804,3296,2,318,29,5,0.5843929387451879,0.6422127404560022,1147,4.396650674695341,0,1,0.0,0,10.364779874213836,0.5553620358589296,0.5052426836474115,0
172,319,1397,319,environnement,2,41,8,1,548,2446,2,568,10,4,0.83848671613018,1.0,877,4.064212409674721,0,1,0.5,1,4.306338028169014,0.38329810037498224,0.5287479887829141,0
173,230,978,230,agriculture,2,26,6,1,1678,3613,0,186,8,5,0.2198826367831429,0.106345803137469,1141,3.76009229518568,0,1,1.0,0,19.4247311827957,0.9908409024122968,1.0,1
174,70,572,70,data,2,1,60,0,186,962,0,343,46,34,0.5145099813847384,0.4161026028246783,1195,2.3687780092857817,0,0,1.0,0,2.80466472303207,0.17859341246842697,0.15563764768342314,0
175,258,594,258,education,2,50,37,1,431,2095,2,1809,35,12,0.4283788159925379,0.6114362194965786,1408,3.156456070070263,0,1,0.5,1,1.158098396904367,0.434169884439243,0.33775326077035844,1
176,182,265,182,education,1,84,0,0,430,574,1,729,47,25,0.30085774786704567,0.31592663849197994,232,3.392004506787607,1,1,1.0,1,0.7873799725651578,0.4089314976153054,0.40595212208196063,0
177,50,1330,50,sante,3,11,0,1,1430,3363,1,875,7,3,0.9618251404974265,0.9451004158008351,767,3.704069983405235,0,1,1.0,0,3.8434285714285714,0.27701126404832227,0.26363942928500883,1
178,278,1562,278,sante,1,70,9,0,529,3088,0,990,38,4,0.5438697898821526,0.46229559449067875,1258,3.743121569689263,0,0,0.0,1,3.1191919191919193,0.4095632429064188,0.4032849973429735,1
179,22,1096,22,data,1,7,43,1,305,1334,0,1049,2,0,0.8160617963699577,0.8763389134296795,1070,4.196610147355826,0,1,1.0,1,1.2716873212583413,0.5202812637929181,0.48047875065206413,1
180,270,1153,270,marketing,2,5,12,1,1966,2999,0,1079,27,11,0.2303001967590993,0.5141277618043337,232,4.758817996051363,0,0,0.0,0,2.7794253938832254,0.576228415795639,0.4712887997906725,1
181,114,745,114,data,2,27,42,1,1863,2131,2,1014,44,19,0.7728574224386586,1.0,1426,4.002722935886317,1,1,0.0,1,2.101577909270217,0.5979563424074162,0.6014452935855451,1
182,416,1927,416,sante,2,71,31,0,854,1134,2,1742,45,23,0.3922539958259049,0.27314871782464445,1385,3.1842405673195175,1,1,0.0,0,0.6509758897818599,0.2929872943746666,0.25790082273578374,1
183,476,1776,476,sante,1,28,3,0,471,2565,2,102,11,0,0.025482936429019,0.0,308,2.8086967141598618,0,1,1.0,0,25.147058823529413,0.01965188977443244,0.0,0
184,467,813,467,education,2,58,22,0,1100,3466,1,1662,1,0,0.3015745742535145,0.3513478062700199,1305,4.157224826106575,0,1,0.0,1,2.085439229843562,0.1375068905740361,0.1469030053081897,0
185,469,1511,469,agriculture,3,70,51,0,1073,2863,1,1398,2,0,0.2712968983283689,0.2419305784847714,381,4.3526233462776425,0,1,0.5,0,2.047925608011445,0.1181093633230898,0.1111735225796711,0
186,51,699,51,sante,3,46,17,0,1680,3027,0,655,16,2,0.8783468283705153,1.0,974,3.9832317035032307,0,1,0.5,1,4.621374045801526,0.18032325005241667,0.18754524532915734,1
187,255,248,255,marketing,2,59,38,0,511,672,0,518,44,2,0.3889486996552407,0.4864065243660887,708,2.878074735386316,0,0,1.0,1,1.2972972972972974,0.21630129746863885,0.17658293445937878,0
188,113,582,113,marketing,3,18,40,1,165,2012,2,1953,18,5,0.41527643051770413,0.43525006747016176,626,4.818492884358962,1,1,0.5,0,1.03020993343574,0.40120636123500897,0.4372208403645408,0
189,49,1670,49,sante,2,61,30,1,380,1337,2,1935,30,20,0.6695211484476647,0.8104388443445614,811,3.4624253263340865,0,1,0.0,1,0.6909560723514212,0.31541337556991067,0.24363345729339259,0
190,197,964,197,data,3,65,28,0,490,1448,0,427,46,20,0.6891948218241696,0.7516175554152991,410,4.166750377714447,0,1,1.0,0,3.3911007025761126,0.3898467501652604,0.2810525927678278,1
191,215,1731,215,sante,3,7,39,0,1145,3335,2,1868,38,9,0.8579721410057863,0.8607499032967855,226,2.9248029116852283,0,0,1.0,1,1.7853319057815846,0.583103727320645,0.4941058211232279,1
192,149,646,149,sante,3,63,59,1,1979,4975,1,1290,20,6,0.3212254315588653,0.34371676099190296,247,2.1039024007748623,0,0,0.5,1,3.856589147286822,0.6294431725532832,0.5617742221573814,1
193,58,920,58,education,3,70,47,1,337,1407,1,55,33,19,0.0010381571721375105,0.0,1395,2.7680971203652565,1,1,0.5,0,25.581818181818182,0.00863920834462853,0.0,1
194,205,147,205,data,1,59,56,0,633,3469,1,1033,20,4,0.008480864522397713,0.0,712,3.223457570541693,0,0,0.0,1,3.358180058083253,0.39930326463661003,0.23003259227172015,1
195,78,1562,78,agriculture,2,15,48,0,1639,4215,0,990,38,4,0.5438697898821526,0.46229559449067875,1258,3.743121569689263,0,1,0.0,1,4.257575757575758,0.3277522590238937,0.3780983495974992,1
196,21,625,21,marketing,2,6,52,0,731,3217,1,182,6,1,0.49663902306619523,0.28357994458311186,629,3.452397930695758,0,1,0.0,1,17.675824175824175,0.8896494978325911,1.0,1
197,226,183,226,agriculture,1,88,47,1,1555,4526,0,737,36,14,0.212683733286109,0.2279314206243053,60,2.8109682274994,1,1,1.0,0,6.141112618724559,1.0,1.0,1
198,34,438,34,marketing,1,29,11,1,265,3234,2,464,14,8,0.9128596014892566,0.8762059530949858,1317,3.7886962107392077,0,0,0.0,0,6.969827586206897,0.09532545133230427,0.047015761463939355,0
199,483,1331,483,agriculture,2,27,3,0,1601,3630,1,1193,30,14,0.6076372025819908,0.7237952206205055,1397,3.1101293228786395,0,0,0.5,1,3.0427493713327745,0.9441716208044455,0.7725280112639241,1
200,420,1631,420,marketing,2,43,32,0,603,2463,1,199,27,17,0.6778410406778043,0.35560973862715883,998,3.681971302905256,0,1,1.0,1,12.376884422110553,0.5591562937266749,0.5783506890801209,1
201,463,1910,463,sante,3,5,8,0,1741,3728,1,87,42,28,0.606711026979673,0.6037176802998502,453,3.905436665156453,0,0,0.5,0,42.85057471264368,0.2675121146770844,0.10678143272331295,1
202,52,472,52,agriculture,2,33,52,0,391,1981,2,102,39,25,0.573261800773493,0.7690484807850033,148,4.427489047557935,0,1,1.0,1,19.42156862745098,0.3479494240554706,0.339283489598141,1
203,233,1181,233,education,3,88,42,1,1369,2604,2,1483,1,0,0.2272836415083398,0.19946546874749407,664,2.629951783614233,1,1,0.5,0,1.75590020229265,0.04199961281516984,0.0,1
204,413,918,413,agriculture,2,23,0,1,483,1097,0,1780,5,0,0.6170791761484181,0.48308576845718,1377,3.1714180878562996,0,1,0.0,0,0.6162921348314607,0.2095098337373423,0.0,1
205,288,1431,288,marketing,3,22,6,1,441,553,2,1232,38,15,0.1322093369908689,0.39028511918171055,1384,4.372551692213948,1,1,1.0,0,0.44886363636363635,0.024838984259353658,0.1728923945946463,0
206,154,1346,154,agriculture,3,82,36,1,1596,3167,1,876,47,21,0.5165725082223118,0.3973586864668646,240,2.867749743944426,0,1,0.0,0,3.615296803652968,0.943425793891604,0.8178454041180852,1
207,416,141,416,sante,2,71,31,0,854,1134,2,1196,4,0,0.007864689896093902,0.03863669623235662,384,3.398625245393247,0,1,0.0,0,0.9481605351170569,0.35428448680658486,0.3187053823184995,0
208,155,299,155,data,2,28,9,1,183,2205,0,408,15,0,0.5830976116178693,0.31464650825965124,906,3.420379734024529,0,0,0.5,1,5.404411764705882,0.5705041970711314,0.557607134948279,1
209,487,1181,487,data,2,15,50,0,713,1677,2,1483,1,0,0.2272836415083398,0.19946546874749407,664,2.629951783614233,0,0,0.5,0,1.1308159136884692,0.9830436139742955,0.9359985470755683,1
210,51,1063,51,sante,3,46,17,0,1680,3027,1,1650,39,14,0.2302607156146056,0.24150916040152978,639,4.568426374573429,1,1,0.0,0,1.8345454545454545,0.0017897793874419865,0.048247796945448916,1
211,353,1772,353,agriculture,3,45,27,1,256,615,0,1312,18,10,0.5068174470686685,0.5605294537405653,88,3.3717724882750266,0,0,0.5,0,0.46875,0.4999406376833595,0.42584359816640893,1
212,7,1695,7,education,2,77,55,0,1218,3737,1,317,46,20,0.30679553798161063,0.1932988031216782,482,2.3841474482204195,0,1,1.0,1,11.788643533123029,0.19779376877885183,0.2359845930210087,1
213,458,117,458,marketing,2,41,32,1,110,2325,0,57,48,22,0.9428396785279078,0.9264784361816245,1223,4.025237022355763,0,1,0.0,1,40.78947368421053,0.4285630159774031,0.46041350893731287,0
214,178,1169,178,education,1,18,25,0,627,2946,1,428,20,2,0.7277616465325542,0.6207010096544137,1358,3.9422110542104094,0,0,0.0,1,6.883177570093458,0.15841711566464,0.020641945611163004,0
215,11,814,11,marketing,3,25,20,0,770,3685,1,1310,48,36,0.7026640044149043,0.9597151402901499,826,4.109742408880312,0,0,0.5,0,2.812977099236641,1.0,1.0,1
216,418,965,418,education,3,40,29,0,1757,4313,2,61,1,0,0.5363040097981578,0.5404633117063716,1340,3.5951400816152943,1,1,0.5,0,70.70491803278688,1.0,0.894602764969099,1
217,484,130,484,sante,2,11,45,0,499,2537,1,161,19,6,0.38314887235958706,0.42391195008955795,1237,2.457867268196024,0,0,1.0,1,15.75776397515528,0.047591431642267645,0.0,1
218,460,1678,460,education,2,47,11,0,823,1507,1,1311,37,20,0.9453945062511162,0.610479705464571,1435,3.7421106573290674,0,1,0.5,0,1.1495041952707856,0.3266171713002642,0.35567342987048534,1
219,243,331,243,education,2,87,27,0,1800,4619,0,841,3,0,0.3878530735986758,0.410424461899968,166,3.426027581358753,0,1,0.5,0,5.492271105826397,0.9242412110035214,0.8834058357116259,1
220,31,1895,31,data,2,44,5,1,1478,2650,1,993,0,0,0.03304230235068728,0.0,1069,2.825768478722,0,0,0.5,1,2.6686807653575024,0.17186263338344918,0.20915640079879072,0
221,114,1863,114,data,2,27,42,1,1863,2131,1,1505,3,0,0.8373959898055633,1.0,1082,4.799973093344271,0,0,1.0,1,1.4159468438538205,0.20500461533594766,0.24317844125655527,0
222,16,1642,16,sante,1,76,56,0,946,3864,0,731,33,3,0.0765112488302534,0.40981009220793246,1252,3.750983935699049,0,0,0.0,1,5.285909712722298,1.0,0.857199463116373,1
223,23,236,23,agriculture,1,79,11,1,804,3296,0,671,35,3,0.24933685145399498,0.33420858726701896,1121,2.285123740648845,0,0,1.0,1,4.9120715350223545,0.17556664730078583,0.2496284362612059,0
224,80,817,80,sante,1,76,36,0,924,1203,2,57,46,31,0.7442837605818863,0.8085917115178084,1239,3.437879104355303,0,1,0.0,1,21.105263157894736,0.018376324101560926,0.04687796339357325,0
225,282,48,282,data,2,67,20,0,1521,2243,0,1198,24,18,0.4283055102751817,0.4075791294139106,572,3.3407561741725456,1,1,0.5,1,1.8722871452420702,0.4615117207349333,0.4028479436235836,1
226,384,1224,384,agriculture,1,81,51,0,1830,3221,2,1909,37,20,0.48090564756860044,0.4678225447440216,740,3.329115917061698,0,1,1.0,1,1.6872708224201152,0.9751157461645652,0.9615283487284096,1
227,293,1729,293,environnement,3,40,20,0,514,1317,1,835,4,1,0.7001757858031274,0.7650553682684652,980,3.1867551101700196,0,0,0.5,1,1.5772455089820359,0.1502729012850045,0.22718716822321955,0
228,103,1054,103,sante,3,83,50,0,78,585,2,1434,39,24,0.4188095162106382,0.7205983206511664,153,4.582716185096549,1,1,1.0,0,0.40794979079497906,0.5769245954439044,0.5449634889501755,1
229,301,47,301,data,1,69,3,0,1290,4063,1,485,47,26,0.6363106066625744,0.4264504755565951,140,3.4424482441160302,0,1,1.0,0,8.377319587628866,0.5390568178882085,0.7505827657663573,1
230,116,607,116,marketing,2,45,10,0,1020,2388,0,120,47,8,0.37336477998095274,0.2497235689283249,875,3.28872167550557,0,1,1.0,1,19.9,0.5786255142382464,0.7276948138853337,1
231,231,341,231,data,3,74,47,1,1690,3869,0,765,9,1,0.7720251598972598,0.7319805276347366,368,2.953946512499484,1,1,1.0,1,5.057516339869281,0.30734179736477846,0.3190201496151495,0
232,445,871,445,marketing,1,13,23,1,1839,2273,0,1927,21,9,0.454688383626075,0.6557464835800828,572,2.554357066119651,0,0,1.0,0,1.1795537104307214,0.1410998933960622,0.11830114435405217,0
233,68,744,68,data,1,58,36,1,1424,1926,0,1927,42,24,0.8185488820337248,0.8629325742121116,1357,3.291756266260568,0,1,0.0,1,0.9994810586403736,0.10429750648215345,0.08583015854713065,0
234,438,1659,438,environnement,1,59,33,1,1334,2777,1,180,29,21,0.1456975989657271,0.3053531233286405,464,3.015203440704469,1,1,0.5,1,15.427777777777777,0.5691141110085925,0.50904877178542,1
235,136,443,136,agriculture,3,6,32,1,80,1524,2,1932,22,5,0.989339087391798,1.0,157,2.717273233241247,0,1,0.5,0,0.7888198757763976,0.5344971616240873,0.5470193313515642,1
236,336,601,336,sante,3,90,8,1,493,2681,2,980,10,4,0.7309583747344611,0.9107561132122444,854,3.2282373952622248,0,0,0.5,1,2.7357142857142858,0.44456245044232057,0.5133171105630071,0
237,131,476,131,marketing,3,37,34,1,749,2167,0,1847,31,5,0.06680376359693929,0.4030324969673896,539,2.7990425691601946,1,1,0.5,0,1.1732539252842447,0.3063088996602951,0.17136108932533264,1
238,83,1780,83,education,1,87,31,0,589,1248,0,1387,33,21,0.9486041173865439,1.0,1321,4.2172291824046075,0,0,0.0,0,0.8997837058399423,0.2306445336283243,0.29492244177727445,0
239,226,590,226,agriculture,1,88,47,1,1555,4526,0,105,32,16,0.5735193132327168,0.5144662956441963,20,3.047493007237198,0,0,1.0,1,43.10476190476191,0.42206707282305667,0.5154221801419048,1
240,191,1983,191,sante,3,38,47,0,56,1291,2,1777,41,32,0.4512703299049414,0.24448068138574752,94,1.2198426501333977,0,1,1.0,0,0.7265053460889139,0.005717344157738197,0.062935030352893,0
241,254,1333,254,agriculture,3,72,24,1,774,1617,1,976,40,12,0.41306182943174774,0.4209587026221186,1310,4.2734728924288286,1,1,0.5,1,1.6567622950819672,0.31456656613766554,0.3015720850929344,1
242,119,614,119,agriculture,1,66,7,1,96,1429,1,1243,3,0,0.14191592301112477,0.16988773066983676,186,3.4945571299979576,0,1,0.5,1,1.1496379726468222,0.40719585958253324,0.46025891213633124,0
243,490,1189,490,marketing,3,46,56,0,1434,2886,2,1718,11,6,0.22065822978859306,0.3294198972609244,113,2.0013816405546025,1,1,0.5,1,1.679860302677532,0.4522559904289623,0.5821840894445716,1
244,336,246,336,sante,3,90,8,1,493,2681,0,659,48,6,0.7855554964772071,0.6668526864158942,331,3.3421973554666318,0,0,0.5,0,4.068285280728376,0.27064868471305464,0.26482926548978547,0
245,421,1808,421,environnement,3,86,23,0,1057,3874,2,1976,33,1,0.5184219787137135,0.5064352170977382,534,3.6590205194028367,0,0,0.5,1,1.9605263157894737,0.4470835100894517,0.4494445285640962,0
